CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,BLKADDR,City,State,Latitude,Longitude
15026129,FRAUD/FORGERY,42128,0.856944444,FRAUD,1,42287.146,3200 SACRAMENTO ST,Berkeley,CA,37.849411,-122.278169
15090706,THEFT MISD. (UNDER $950),42128,0,LARCENY,1,42287.146,1400 GLENDALE AVE,Berkeley,CA,37.884586,-122.254544
15026053,THEFT FROM AUTO,42128,0.708333333,LARCENY - FROM VEHICLE,1,42287.146,2900 LINDEN AVE,Berkeley,CA,37.857788,-122.249754
15025872,THEFT MISD. (UNDER $950),42128,0.5625,LARCENY,1,42287.146,2600 TELEGRAPH AVE,Berkeley,CA,37.862927,-122.258784
15090741,IDENTITY THEFT,42128,0.895833333,FRAUD,1,42287.146,2700 TENTH ST,Berkeley,CA,37.857754,-122.289737
15025838,BURGLARY RESIDENTIAL,42128,0.385416667,BURGLARY - RESIDENTIAL,1,42287.146,1600 EDITH ST,Berkeley,CA,37.877315,-122.277082
15026088,BURGLARY AUTO,42128,0.875,BURGLARY - VEHICLE,1,42287.146,100 VICENTE RD,Berkeley,CA,37.85629,-122.234693
15026082,THEFT FROM AUTO,42128,0.6875,LARCENY - FROM VEHICLE,1,42287.146,2900 LINDEN AVE,Berkeley,CA,37.857788,-122.249754
15025886,BURGLARY RESIDENTIAL,42128,0.479166667,BURGLARY - RESIDENTIAL,1,42287.146,1300 ORDWAY ST,Berkeley,CA,37.880519,-122.286747
15090727,BURGLARY AUTO,42128,0.916666667,BURGLARY - VEHICLE,1,42287.146,2131 FIFTH ST,Berkeley,CA,37.865695,-122.298152
15025979,NARCOTICS,42128,0.997916667,DRUG VIOLATION,1,42287.146,2400 EIGHTH ST,Berkeley,CA,37.862184,-122.293517
15025977,BURGLARY COMMERCIAL,42128,0.993055556,BURGLARY - COMMERCIAL,1,42287.146,1300 GILMAN ST,Berkeley,CA,37.881369,-122.289688
15025878,BURGLARY RESIDENTIAL,42128,0.208333333,BURGLARY - RESIDENTIAL,1,42287.146,2900 DERBY ST,Berkeley,CA,37.862393,-122.248851
15025935,BURGLARY RESIDENTIAL,42128,0.472222222,BURGLARY - RESIDENTIAL,1,42287.146,1600 HARMON ST,Berkeley,CA,37.849099,-122.275932
15090710,BURGLARY AUTO,42128,0.604166667,BURGLARY - VEHICLE,1,42287.146,2900 COLLEGE AVE,Berkeley,CA,37.858483,-122.253191
15026005,BURGLARY AUTO,42128,0.916666667,BURGLARY - VEHICLE,1,42287.146,100 ALVARADO RD,Berkeley,CA,37.857785,-122.239944
15026226,IDENTITY THEFT,42128,0.333333333,FRAUD,1,42287.146,1600 UNIVERSITY AVE,Berkeley,CA,37.870652,-122.27958
15090730,THEFT MISD. (UNDER $950),42128,0.729166667,LARCENY,1,42287.146,2500 HILLEGASS AVE,Berkeley,CA,37.865149,-122.256487
15090722,THEFT MISD. (UNDER $950),42128,0.048611111,LARCENY,1,42287.146,2800 SHATTUCK AVE,Berkeley,CA,37.858525,-122.266906
15025864,ASSAULT/BATTERY MISD.,42128,0.525694444,ASSAULT,1,42287.146,RUSSELL STREET & PIEDMONT AVE,Berkeley,CA,37.858617,-122.251149
15026213,SEXUAL ASSAULT FEL.,42127,0.916666667,SEX CRIME,0,42287.146,SHATTUCK AVENUE & CENTER ST,Berkeley,CA,37.870308,-122.26805
15026044,THEFT MISD. (UNDER $950),42127,0.666666667,LARCENY,0,42287.146,1900 SHATTUCK AVE,Berkeley,CA,37.873687,-122.268616
15090704,BURGLARY AUTO,42127,0.833333333,BURGLARY - VEHICLE,0,42287.146,3000 BATEMAN ST,Berkeley,CA,37.855721,-122.2559
15025775,BURGLARY COMMERCIAL,42127,0.983333333,BURGLARY - COMMERCIAL,0,42287.146,2400 RUSSELL ST,Berkeley,CA,37.857674,-122.259434
15025677,DISTURBANCE,42127,0.5,DISORDERLY CONDUCT,0,42287.146,2400 ASHBY AVE,Berkeley,CA,37.856111,-122.260248
15038238,BURGLARY AUTO,42127,0.625,BURGLARY - VEHICLE,0,42287.14595,FIFTH STREET & HARRISON ST,Berkeley,CA,37.880922,-122.303115
15028401,IDENTITY THEFT,42127,0.291666667,FRAUD,0,42287.146,CEDAR STREET & EIGHTH ST,Berkeley,CA,37.874534,-122.297478
15025666,ROBBERY,42127,0.083333333,ROBBERY,0,42287.146,HEARST AVENUE & OXFORD ST,Berkeley,CA,37.874145,-122.266225
15025696,BURGLARY COMMERCIAL,42127,0.614583333,BURGLARY - COMMERCIAL,0,42287.146,1700 SAN PABLO AVE,Berkeley,CA,37.873222,-122.293549
15025611,ROBBERY,42127,0.036805556,ROBBERY,0,42287.146,HASTE STREET & FULTON ST,Berkeley,CA,37.865141,-122.265441
15090703,VANDALISM,42127,0.75,VANDALISM,0,42287.146,600 ARLINGTON AVE,Berkeley,CA,37.8991,-122.277258
15090701,IDENTITY THEFT,42127,0.315972222,FRAUD,0,42287.146,1000 PARDEE ST,Berkeley,CA,37.856698,-122.290344
15025631,BURGLARY RESIDENTIAL,42127,0.125,BURGLARY - RESIDENTIAL,0,42287.146,3000 BENVENUE AVE,Berkeley,CA,37.855954,-122.254022
15025653,VANDALISM,42127,0.0625,VANDALISM,0,42287.146,1200 BERKELEY WAY,Berkeley,CA,37.87039,-122.28811
15025768,DISTURBANCE,42127,0.965277778,DISORDERLY CONDUCT,0,42287.146,2000 ADDISON ST,Berkeley,CA,37.870867,-122.270635
15090707,THEFT MISD. (UNDER $950),42127,0.677083333,LARCENY,0,42287.146,500 UNIVERSITY AVE,Berkeley,CA,37.866265,-122.305592
15025712,ASSAULT/BATTERY MISD.,42127,0.703472222,ASSAULT,0,42287.146,1900 SHATTUCK AVE,Berkeley,CA,37.873687,-122.268616
15025670,ASSAULT/BATTERY MISD.,42127,0.482638889,ASSAULT,0,42287.146,1900 CENTER ST,Berkeley,CA,37.869697,-122.272713
15026118,DISTURBANCE,42127,0.333333333,DISORDERLY CONDUCT,0,42287.146,1200 BERKELEY WAY,Berkeley,CA,37.87039,-122.28811
15025641,ROBBERY,42127,0.170138889,ROBBERY,0,42287.146,ADDISON STREET & FIFTH ST,Berkeley,CA,37.866472,-122.298403
15025607,2ND RESPONSE,42127,0.013194444,NOISE VIOLATION,0,42287.146,2300 FULTON ST,Berkeley,CA,37.867566,-122.265948
15025663,ROBBERY,42127,0.453472222,ROBBERY,0,42287.146,2900 SAN PABLO AVE,Berkeley,CA,37.853576,-122.287202
15025681,MUNICIPAL CODE,42127,0.533333333,ALL OTHER OFFENSES,0,42287.146,2200 SHATTUCK AVE,Berkeley,CA,37.869363,-122.268028
15025727,BURGLARY AUTO,42127,0.513888889,BURGLARY - VEHICLE,0,42287.146,800 POTTER ST,Berkeley,CA,37.851174,-122.292884
15025689,THEFT MISD. (UNDER $950),42127,0.541666667,LARCENY,0,42287.146,1900 CEDAR ST,Berkeley,CA,37.877862,-122.273408
15025734,DOMESTIC VIOLENCE,42127,0.78125,FAMILY OFFENSE,0,42287.146,WARD STREET & SHATTUCK AVE,Berkeley,CA,37.859446,-122.266969
15025536,THEFT MISD. (UNDER $950),42126,0.618055556,LARCENY,6,42287.146,2300 TELEGRAPH AVE,Berkeley,CA,37.868714,-122.259189
15025588,BRANDISHING,42126,0.930555556,WEAPONS OFFENSE,6,42287.146,2300 TENTH ST,Berkeley,CA,37.864346,-122.291843
15025516,BURGLARY AUTO,42126,0.25,BURGLARY - VEHICLE,6,42287.146,2200 FOURTH ST,Berkeley,CA,37.864443,-122.298895
15025578,THEFT MISD. (UNDER $950),42126,0.854166667,LARCENY,6,42287.146,1700 SAN PABLO AVE,Berkeley,CA,37.873222,-122.293549
15025477,BURGLARY AUTO,42126,0.322916667,BURGLARY - VEHICLE,6,42287.146,800 UNIVERSITY AVE,Berkeley,CA,37.867709,-122.298467
15025581,THEFT MISD. (UNDER $950),42126,0.791666667,LARCENY,6,42287.146,3000 DEAKIN ST,Berkeley,CA,37.855671,-122.262461
15025490,THEFT FROM AUTO,42126,0.457638889,LARCENY - FROM VEHICLE,6,42287.146,1400 GRIZZLY PEAK BLVD,Berkeley,CA,37.884899,-122.248467
15025451,ASSAULT/BATTERY FEL.,42126,0.06875,ASSAULT,6,42287.146,2300 TELEGRAPH AVE,Berkeley,CA,37.868714,-122.259189
15025754,ASSAULT/BATTERY MISD.,42126,0.875,ASSAULT,6,42287.146,1500 BERKELEY WAY,Berkeley,CA,37.871311,-122.281978
15025540,BURGLARY RESIDENTIAL,42126,0.510416667,BURGLARY - RESIDENTIAL,6,42287.146,2300 PIEDMONT AVE,Berkeley,CA,37.870454,-122.252587
15025699,BURGLARY AUTO,42126,0.791666667,BURGLARY - VEHICLE,6,42287.146,1200 CARLOTTA AVE,Berkeley,CA,37.884644,-122.280096
15025602,2ND RESPONSE,42126,0.997222222,NOISE VIOLATION,6,42287.146,2000 BLAKE ST,Berkeley,CA,37.862781,-122.269376
15025468,ASSAULT/BATTERY FEL.,42126,0.125,ASSAULT,6,42287.146,1600 FRANKLIN ST,Berkeley,CA,37.876242,-122.286139
15025534,MUNICIPAL CODE,42126,0.611805556,ALL OTHER OFFENSES,6,42287.146,2100 SHATTUCK AVE,Berkeley,CA,37.871167,-122.268285
15025590,BURGLARY AUTO,42126,0.868055556,BURGLARY - VEHICLE,6,42287.146,100 SEAWALL DR,Berkeley,CA,37.863045,-122.317348
15090737,IDENTITY THEFT,42126,0.541666667,FRAUD,6,42287.146,2100 ACTON ST,Berkeley,CA,37.869167,-122.284138
15025465,DOMESTIC VIOLENCE,42126,0.217361111,FAMILY OFFENSE,6,42287.146,ASHBY AVENUE & CALIFORNIA ST,Berkeley,CA,37.853554,-122.276925
15025546,VANDALISM,42126,0.125,VANDALISM,6,42287.146,2300 SHATTUCK AVE,Berkeley,CA,37.867157,-122.2678
15025668,VANDALISM,42126,0.916666667,VANDALISM,6,42287.146,2500 BENVENUE AVE,Berkeley,CA,37.865535,-122.255235
15025582,BURGLARY RESIDENTIAL,42126,0.90625,BURGLARY - RESIDENTIAL,6,42287.146,1600 HARMON ST,Berkeley,CA,37.849099,-122.275932
15025576,THEFT MISD. (UNDER $950),42126,0.333333333,LARCENY,6,42287.146,2100 MCKINLEY AVE,Berkeley,CA,37.870182,-122.27399
15090744,BURGLARY AUTO,42126,0.059027778,BURGLARY - VEHICLE,6,42287.146,400 VERMONT AVE,Berkeley,CA,37.903316,-122.275213
15025410,2ND RESPONSE,42125,0.940972222,NOISE VIOLATION,5,42287.146,2600 REGENT ST,Berkeley,CA,37.863369,-122.257622
15025404,BURGLARY RESIDENTIAL,42125,0.8125,BURGLARY - RESIDENTIAL,5,42287.146,1200 JOSEPHINE ST,Berkeley,CA,37.884645,-122.275937
15025194,BURGLARY RESIDENTIAL,42125,0.055555556,BURGLARY - RESIDENTIAL,5,42287.146,2200 BROWNING ST,Berkeley,CA,37.866594,-122.287944
15025359,THEFT MISD. (UNDER $950),42125,0.736111111,LARCENY,5,42287.146,MILVIA STREET & ADDISON ST,Berkeley,CA,37.870867,-122.270635
15090709,THEFT MISD. (UNDER $950),42125,0.822916667,LARCENY,5,42287.146,2500 DURANT AVE,Berkeley,CA,37.867852,-122.258699
15025492,THEFT MISD. (UNDER $950),42125,0.65625,LARCENY,5,42287.146,2300 SHATTUCK AVE,Berkeley,CA,37.867157,-122.2678
15025426,THEFT FROM AUTO,42125,0.982638889,LARCENY - FROM VEHICLE,5,42287.146,700 SANTA BARBARA RD,Berkeley,CA,37.897731,-122.271759
15025360,BURGLARY RESIDENTIAL,42125,0.416666667,BURGLARY - RESIDENTIAL,5,42287.146,1500 CALIFORNIA ST,Berkeley,CA,37.878114,-122.280634
15025479,VEHICLE STOLEN,42125,0.708333333,MOTOR VEHICLE THEFT,5,42287.146,1600 MCGEE AVE,Berkeley,CA,37.87723,-122.278271
15090700,IDENTITY THEFT,42125,0.4375,FRAUD,5,42287.146,2500 FULTON ST,Berkeley,CA,37.864238,-122.265263
15025207,ROBBERY,42125,0.168055556,ROBBERY,5,42287.146,2100 SHATTUCK AVE,Berkeley,CA,37.871167,-122.268285
15026495,ASSAULT/BATTERY MISD.,42125,0.916666667,ASSAULT,5,42287.14595,2200 BONAR ST,Berkeley,CA,37.86695,-122.286984
15025329,VEHICLE STOLEN,42125,0.395833333,MOTOR VEHICLE THEFT,5,42287.146,2100 WARD ST,Berkeley,CA,37.85948,-122.266689
15025859,VEHICLE STOLEN,42125,0.958333333,MOTOR VEHICLE THEFT,5,42287.146,2400 WARRING ST,Berkeley,CA,37.867708,-122.250801
15028163,MISSING ADULT,42125,0.541666667,MISSING PERSON,5,42287.146,BOWDITCH STREET & HASTE ST,Berkeley,CA,37.866311,-122.256361
15025559,VEHICLE STOLEN,42125,0.916666667,MOTOR VEHICLE THEFT,5,42287.146,2200 TENTH ST,Berkeley,CA,37.86602,-122.29238
15025307,BRANDISHING,42125,0.5625,WEAPONS OFFENSE,5,42287.146,DELAWARE STREET & SACRAMENTO ST,Berkeley,CA,37.873066,-122.282178
15091126,THEFT MISD. (UNDER $950),42125,0.614583333,LARCENY,5,42287.14595,1988 MARTIN LUTHER KING JR WAY,Berkeley,CA,37.872041,-122.273068
15026021,VANDALISM,42125,0.875,VANDALISM,5,42287.146,2900 REGENT ST,Berkeley,CA,37.857787,-122.257013
15090708,THEFT MISD. (UNDER $950),42125,0.375,LARCENY,5,42287.146,2500 DANA ST,Berkeley,CA,37.864679,-122.260688
15025347,ASSAULT/BATTERY MISD.,42125,0.6875,ASSAULT,5,42287.146,2200 BONAR ST,Berkeley,CA,37.86695,-122.286984
15025348,THEFT MISD. (UNDER $950),42125,0.635416667,LARCENY,5,42287.146,2700 FULTON ST,Berkeley,CA,37.860533,-122.264507
15025318,ASSAULT/BATTERY MISD.,42125,0.610416667,ASSAULT,5,42287.146,LINCOLN STREET & MCGEE AVE,Berkeley,CA,37.876333,-122.278118
15025649,THEFT MISD. (UNDER $950),42125,0.791666667,LARCENY,5,42287.146,2000 KITTREDGE ST,Berkeley,CA,37.868204,-122.270054
15025491,SEXUAL ASSAULT FEL.,42125,0.40625,SEX CRIME,5,42287.146,2300 BONAR ST,Berkeley,CA,37.864314,-122.286425
15025215,THEFT MISD. (UNDER $950),42125,0.302083333,LARCENY,5,42287.146,1100 DWIGHT WAY,Berkeley,CA,37.861107,-122.289485
15025277,BURGLARY RESIDENTIAL,42125,0.375,BURGLARY - RESIDENTIAL,5,42287.146,1600 DELAWARE ST,Berkeley,CA,37.873351,-122.280107
15090697,THEFT MISD. (UNDER $950),42125,0.6875,LARCENY,5,42287.146,1600 MCGEE AVE,Berkeley,CA,37.87723,-122.278271
15025409,ASSAULT/BATTERY MISD.,42125,0.936111111,ASSAULT,5,42287.146,1600 DWIGHT WAY,Berkeley,CA,37.862516,-122.27853
15025191,2ND RESPONSE,42125,0.009027778,NOISE VIOLATION,5,42287.146,2500 PIEDMONT AVE,Berkeley,CA,37.865868,-122.251595
15025334,VEHICLE STOLEN,42125,0.270833333,MOTOR VEHICLE THEFT,5,42287.146,FOURTH STREET & GILMAN ST,Berkeley,CA,37.878915,-122.303521
15090702,BURGLARY AUTO,42125,0.8125,BURGLARY - VEHICLE,5,42287.146,100 SEAWALL DR,Berkeley,CA,37.863045,-122.317348
15025363,ROBBERY,42125,0.763194444,ROBBERY,5,42287.146,SEAWALL DRIVE & UNIVERSITY AVE,Berkeley,CA,37.863045,-122.317348
15025353,ROBBERY,42125,0.666666667,ROBBERY,5,42287.146,2300 TELEGRAPH AVE,Berkeley,CA,37.868714,-122.259189
15025411,DISTURBANCE,42125,0.94375,DISORDERLY CONDUCT,5,42287.146,HARMON STREET & ADELINE ST,Berkeley,CA,37.849668,-122.270978
15025349,ROBBERY,42125,0.6875,ROBBERY,5,42287.146,2300 TELEGRAPH AVE,Berkeley,CA,37.868714,-122.259189
15025357,THEFT MISD. (UNDER $950),42125,0.5625,LARCENY,5,42287.146,2900 NINTH ST,Berkeley,CA,37.8526,-122.289715
15090738,THEFT FELONY (OVER $950),42125,0.6875,LARCENY,5,42287.146,1980 ALLSTON WAY,Berkeley,CA,37.868976,-122.271121
15090693,BURGLARY AUTO,42124,0.576388889,BURGLARY - VEHICLE,4,42287.146,1300 SAN PABLO AVE,Berkeley,CA,37.880229,-122.295798
15025145,DISTURBANCE,42124,0.847222222,DISORDERLY CONDUCT,4,42287.146,1900 SAN PABLO AVE,Berkeley,CA,37.870204,-122.292581
15025113,THEFT FELONY (OVER $950),42124,0.614583333,LARCENY,4,42287.146,2400 ASHBY AVE,Berkeley,CA,37.856111,-122.260248
15090694,BURGLARY AUTO,42124,0.041666667,BURGLARY - VEHICLE,4,42287.146,1600 JOSEPHINE ST,Berkeley,CA,37.877663,-122.274831
15090692,THEFT MISD. (UNDER $950),42124,0.342361111,LARCENY,4,42287.146,2100 SHATTUCK AVE,Berkeley,CA,37.871167,-122.268285
15090695,THEFT MISD. (UNDER $950),42124,0.506944444,LARCENY,4,42287.146,2700 ALCATRAZ AVE,Berkeley,CA,37.851263,-122.252477
15025043,THEFT MISD. (UNDER $950),42124,0.395833333,LARCENY,4,42287.146,2100 OXFORD ST,Berkeley,CA,37.870969,-122.266
15025144,THEFT FROM AUTO,42124,0.78125,LARCENY - FROM VEHICLE,4,42287.146,2600 SAN PABLO AVE,Berkeley,CA,37.859184,-122.289022
15024996,THEFT MISD. (UNDER $950),42124,0.395833333,LARCENY,4,42287.14595,2200 SHATTUCK AVE,Berkeley,CA,37.869363,-122.268028
15024966,ALCOHOL OFFENSE,42124,0.001388889,LIQUOR LAW VIOLATION,4,42287.146,ASHBY AVENUE & COLBY ST,Berkeley,CA,37.856409,-122.257997
15024974,BURGLARY AUTO,42124,0.277777778,BURGLARY - VEHICLE,4,42287.146,900 UNIVERSITY AVE,Berkeley,CA,37.868263,-122.29601
15025162,BURGLARY AUTO,42124,0.833333333,BURGLARY - VEHICLE,4,42287.146,2900 BENVENUE AVE,Berkeley,CA,37.858156,-122.254397
15090769,THEFT MISD. (UNDER $950),42124,0.527777778,LARCENY,4,42287.146,1400 DERBY ST,Berkeley,CA,37.858446,-122.282331
15025025,DISTURBANCE,42124,0.466666667,DISORDERLY CONDUCT,4,42287.146,2900 GARBER ST,Berkeley,CA,37.860933,-122.248758
15025219,VEHICLE STOLEN,42124,0.854166667,MOTOR VEHICLE THEFT,4,42287.146,1300 ASHBY AVE,Berkeley,CA,37.85274,-122.283711
15031013,SUSCIRC,42124,0.375,SUSPICIOUS,4,42287.14601,2100 CENTER ST,Berkeley,CA,37.870295,-122.268146
15026092,VEHICLE STOLEN,42124,0.333333333,MOTOR VEHICLE THEFT,4,42287.146,1200 CAMPUS DR,Berkeley,CA,37.887741,-122.254539
15090696,BURGLARY AUTO,42124,0.895833333,BURGLARY - VEHICLE,4,42287.146,2600 DURANT AVE,Berkeley,CA,37.868161,-122.256337
15025133,NARCOTICS,42124,0.816666667,DRUG VIOLATION,4,42287.146,ASHBY AVENUE & SEVENTH ST,Berkeley,CA,37.851017,-122.291088
15025158,ROBBERY,42124,0.913194444,ROBBERY,4,42287.146,DWIGHT WAY & MILVIA ST,Berkeley,CA,37.863652,-122.269843
15025225,VANDALISM,42124,0.666666667,VANDALISM,4,42287.146,1000 COLUSA AVE,Berkeley,CA,37.88947,-122.278857
15090715,THEFT FELONY (OVER $950),42124,0.354166667,LARCENY,4,42287.146,800 CEDAR ST,Berkeley,CA,37.873836,-122.300932
15025037,ROBBERY,42124,0.490972222,ROBBERY,4,42287.146,VIRGINIA STREET & ACTON ST,Berkeley,CA,37.874575,-122.284796
15024982,BURGLARY COMMERCIAL,42124,0.14375,BURGLARY - COMMERCIAL,4,42287.146,3000 ADELINE ST,Berkeley,CA,37.85488,-122.269079
15025143,THEFT MISD. (UNDER $950),42124,0.839583333,LARCENY,4,42287.146,1400 SHATTUCK AVE,Berkeley,CA,37.88192,-122.269544
15024933,DOMESTIC VIOLENCE,42123,0.8125,FAMILY OFFENSE,3,42287.146,2900 SAN PABLO AVE,Berkeley,CA,37.853576,-122.287202
15024803,DISTURBANCE,42123,0.472916667,DISORDERLY CONDUCT,3,42287.146,ALLSTON WAY & SHATTUCK AVE,Berkeley,CA,37.869363,-122.268028
15024841,VEHICLE STOLEN,42123,0.188888889,MOTOR VEHICLE THEFT,3,42287.146,1300 SAN PABLO AVE,Berkeley,CA,37.880229,-122.295798
15025008,VEHICLE STOLEN,42123,0.395833333,MOTOR VEHICLE THEFT,3,42287.146,TENTH STREET & HEARST AVE,Berkeley,CA,37.870213,-122.293749
15025045,VANDALISM,42123,0.916666667,VANDALISM,3,42287.146,800 ADDISON ST,Berkeley,CA,37.866524,-122.29814
15024924,BURGLARY RESIDENTIAL,42123,0.583333333,BURGLARY - RESIDENTIAL,3,42287.146,2400 WARRING ST,Berkeley,CA,37.867708,-122.250801
15024959,NARCOTICS,42123,0.978472222,DRUG VIOLATION,3,42287.146,OREGON STREET & CALIFORNIA ST,Berkeley,CA,35.798481,-120.743768
15024848,ASSAULT/BATTERY MISD.,42123,0.458333333,ASSAULT,3,42287.146,SHATTUCK AVENUE & ALLSTON WAY,Berkeley,CA,37.869363,-122.268028
15024900,BURGLARY COMMERCIAL,42123,0.576388889,BURGLARY - COMMERCIAL,3,42287.146,1700 UNIVERSITY AVE,Berkeley,CA,37.870948,-122.27733
15024782,NARCOTICS,42123,0.375,DRUG VIOLATION,3,42287.146,1700 ROSE ST,Berkeley,CA,37.880027,-122.279976
15024855,BURGLARY AUTO,42123,0.541666667,BURGLARY - VEHICLE,3,42287.146,2300 FOURTH ST,Berkeley,CA,37.862817,-122.298359
15026242,VANDALISM,42123,0.331944444,VANDALISM,3,42287.146,1400 UNIVERSITY AVE,Berkeley,CA,37.870054,-122.284263
15090686,THEFT FELONY (OVER $950),42123,0.541666667,LARCENY,3,42287.146,1700 UNIVERSITY AVE,Berkeley,CA,37.870948,-122.27733
15024808,THEFT FELONY (OVER $950),42123,0.465277778,LARCENY,3,42287.146,1700 ALCATRAZ AVE,Berkeley,CA,37.848534,-122.272999
15024919,FRAUD/FORGERY,42123,0.5375,FRAUD,3,42287.146,1500 UNIVERSITY AVE,Berkeley,CA,37.870396,-122.281585
15024935,THEFT MISD. (UNDER $950),42123,0.8125,LARCENY,3,42287.146,2000 SHATTUCK AVE,Berkeley,CA,37.871901,-122.268389
15024538,BURGLARY RESIDENTIAL,42122,0.307638889,BURGLARY - RESIDENTIAL,2,42287.146,800 CONTRA COSTA AVE,Berkeley,CA,37.894548,-122.276089
15030920,ASSAULT/BATTERY MISD.,42122,0,ASSAULT,2,42287.14601,840 REGAL RD,Berkeley,CA,37.894471,-122.267481
15024542,DISTURBANCE,42122,0.329861111,DISORDERLY CONDUCT,2,42287.146,1000 PARDEE ST,Berkeley,CA,37.856698,-122.290344
15024629,DISTURBANCE,42122,0.565972222,DISORDERLY CONDUCT,2,42287.146,2900 FULTON ST,Berkeley,CA,37.857099,-122.263785
15024638,THEFT MISD. (UNDER $950),42122,0.645833333,LARCENY,2,42287.146,2000 SHATTUCK AVE,Berkeley,CA,37.871901,-122.268389
15027496,THEFT MISD. (UNDER $950),42122,0.5,LARCENY,2,42287.146,2600 DURANT AVE,Berkeley,CA,37.868161,-122.256337
15024684,BURGLARY AUTO,42122,0.784722222,BURGLARY - VEHICLE,2,42287.146,2800 ADELINE ST,Berkeley,CA,37.858116,-122.268002
15024616,SUSCIRC- ROBBERY,42122,0.548611111,SUSPICIOUS,2,42287.146,2100 SHATTUCK AVE,Berkeley,CA,37.871167,-122.268285
15090712,THEFT MISD. (UNDER $950),42122,0.875,LARCENY,2,42287.146,100 SEAWALL DR,Berkeley,CA,37.863045,-122.317348
15090681,BURGLARY AUTO,42122,0.802083333,BURGLARY - VEHICLE,2,42287.146,2000 VIRGINIA ST,Berkeley,CA,37.876297,-122.27124
15025672,MISSING ADULT,42122,0.875,MISSING PERSON,2,42287.146,2700 PRINCE ST,Berkeley,CA,37.85489,-122.252564
15090689,BURGLARY AUTO,42122,0.895833333,BURGLARY - VEHICLE,2,42287.146,100 SEAWALL DR,Berkeley,CA,37.863045,-122.317348
15024618,ALCOHOL OFFENSE,42122,0.557638889,LIQUOR LAW VIOLATION,2,42287.146,2700 COLLEGE AVE,Berkeley,CA,37.861645,-122.253508
15090775,BURGLARY AUTO,42122,0.625,BURGLARY - VEHICLE,2,42287.146,100 SEAWALL DR,Berkeley,CA,37.863045,-122.317348
15024536,DISTURBANCE,42122,0.260416667,DISORDERLY CONDUCT,2,42287.146,1900 SIXTH ST,Berkeley,CA,37.869314,-122.2981
15090688,BURGLARY AUTO,42122,0.777777778,BURGLARY - VEHICLE,2,42287.146,100 SEAWALL DR,Berkeley,CA,37.863045,-122.317348
15024656,NARCOTICS,42122,0.713194444,DRUG VIOLATION,2,42287.146,2400 TELEGRAPH AVE,Berkeley,CA,37.866919,-122.258812
15090683,THEFT MISD. (UNDER $950),42122,0.892361111,LARCENY,2,42287.146,3128 ADELINE ST,Berkeley,CA,37.851787,-122.270244
15024607,DISTURBANCE,42122,0.520833333,DISORDERLY CONDUCT,2,42287.146,1800 SOLANO AVE,Berkeley,CA,37.891337,-122.279986
15024732,BURGLARY AUTO,42122,0.916666667,BURGLARY - VEHICLE,2,42287.146,2000 KITTREDGE ST,Berkeley,CA,37.868204,-122.270054
15024779,THEFT MISD. (UNDER $950),42122,0.958333333,LARCENY,2,42287.146,1100 ADDISON ST,Berkeley,CA,37.868161,-122.291751
15024822,VANDALISM,42122,0.541666667,VANDALISM,2,42287.146,1300 SUMMIT RD,Berkeley,CA,37.886936,-122.249198
15024649,THEFT FELONY (OVER $950),42122,0.541666667,LARCENY,2,42287.146,2100 SHATTUCK AVE,Berkeley,CA,37.871167,-122.268285
15024710,VEHICLE RECOVERED,42122,0.899305556,RECOVERED VEHICLE,2,42287.146,SIXTH STREET & ALLSTON WAY,Berkeley,CA,37.865264,-122.29679
15024524,NARCOTICS,42122,0.083333333,DRUG VIOLATION,2,42287.146,2600 GRANT ST,Berkeley,CA,37.86111,-122.273875
15024916,VEHICLE STOLEN,42122,0.770833333,MOTOR VEHICLE THEFT,2,42287.146,2200 MCKINLEY AVE,Berkeley,CA,37.868595,-122.273835
15024712,BURGLARY AUTO,42122,0.84375,BURGLARY - VEHICLE,2,42287.146,2300 SHATTUCK AVE,Berkeley,CA,37.867157,-122.2678
15024787,ASSAULT/BATTERY MISD.,42122,0.916666667,ASSAULT,2,42287.146,2900 ELLIS ST,Berkeley,CA,37.85583,-122.27339
15024852,VANDALISM,42121,0.552083333,VANDALISM,1,42287.146,1600 SHATTUCK AVE,Berkeley,CA,37.878112,-122.269114
15090677,THEFT MISD. (UNDER $950),42121,0.416666667,LARCENY,1,42287.146,1400 KAINS AVE,Berkeley,CA,37.878771,-122.294276
15024354,THEFT MISD. (UNDER $950),42121,0.3125,LARCENY,1,42287.146,2100 CENTER ST,Berkeley,CA,37.870295,-122.268146
15024335,BURGLARY COMMERCIAL,42121,0.363888889,BURGLARY - COMMERCIAL,1,42287.14595,2600 TELEGRAPH AVE,Berkeley,CA,37.862927,-122.258784
15090684,THEFT FELONY (OVER $950),42121,0.520833333,LARCENY,1,42287.146,2700 FULTON ST,Berkeley,CA,37.860533,-122.264507
15090676,IDENTITY THEFT,42121,0.59375,FRAUD,1,42287.146,2000 LOS ANGELES AVE,Berkeley,CA,37.89005,-122.271605
15090673,THEFT FELONY (OVER $950),42121,0.90625,LARCENY,1,42287.146,2300 STUART ST,Berkeley,CA,37.859195,-122.261915
15024670,THEFT MISD. (UNDER $950),42121,0.916666667,LARCENY,1,42287.146,2400 PIEDMONT AVE,Berkeley,CA,37.867511,-122.251949
